Venue,Latitude,Longitude,Category,Id
балка Мотокросса,47.281001727988034,38.93879152409363,Athletics & Sports,52c55085498e53e3ea1a9784
Овощной ларёк,47.277292827133664,38.92608404159546,Farmers Market,4f859ee6e4b048403ce212a2
"Аптека ""МаксФарм""",47.27695799261686,38.92539739608764,Pharmacy,4fdc7fb7e4b018d0789618f0
"Остановка ""ПМК""",47.27639006752801,38.92649292410051,Bus Line,4f768651e4b0f52db8401911
Чили кафе,47.27485438271726,38.92823676479401,Restaurant,51c556c4498e2a0612e3ec2d
"Жилой многоквартирный дом (пр. Маршала Жукова, 2Д)",47.27796936035156,38.92967224121094,Residential Building (Apartment / Condo),52f9044111d2d0dc0f7e252c
"Салон красоты ""Лео""",47.27502173407695,38.92772555351257,Salon / Barbershop,53d3ddaa498e87e2518dd777
Кондитерская,47.276726,38.926799,Bakery,4f533a8ce4b07e4c63876453
Автомойка Столярова,47.269233,38.922185,Car Wash,50439534e4b05698bad895cc
Автомойка,47.274487714589895,38.927662771270796,Car Wash,5392c5d7498e1d03a73411de
Вероника,47.27429114665809,38.926648906565525,Cupcake Shop,506d83dae4b087726c8ab72b
"Сквер ""Родина""",47.26940461551735,38.92105897425607,Park,5197d001e4b0d3bbe4729c29
Кобарт,47.285557227835795,38.87598624360332,Gas Station,51fc0996498e90325560ba0f
Subway,47.28566774275201,38.876039529639115,Sandwich Place,511c76ebe4b096f960522e87
"Студия праздника ""Райская птица""",47.27349934622457,38.887478678084946,Event Service,5468874c498e7f14d7cccb11
Дачная / 13й Новый,47.27053451538086,38.89142990112305,Other Great Outdoors,4f48c9d9e4b068e1cfdc57fc
ГСК 15,47.272926,38.897777,Parking,522dc36c11d26a5c12cbf26a
Виктория,47.270101879296185,38.89859910584842,Candy Store,50506f9de4b062cf9b6faedf
Магнит,47.270921958713345,38.901728017707434,Miscellaneous Shop,52480e0a11d22ec0715a8d99
Детский сад 92,47.270280630893645,38.90141440399896,Non-Profit,56c6b339498e74f9199165a7
День и Ночь,47.27214548417452,38.9053180510022,Convenience Store,5119e85de4b0e64d3e2edfab
В❤️В 🏩,47.27210251559364,38.89942729542766,Residential Building (Apartment / Condo),5659f1a4498e2696e738ac21
Lada Деталь,47.267912702908966,38.90434254571416,Automotive Shop,5244246d11d2c2469bec8e30
переулок 8-й Новый,47.26927077411622,38.9080810546875,Road,5173ba41e4b0bbda28f99981
Детский дом №3,47.26744299355361,38.90373931918271,Non-Profit,52d941cf498eaa5fbc95dd92
"Спортивный Комплекс ""Металлург""",47.26713801956389,38.90477637987914,Athletics & Sports,52868e0d498e12edaaad1e00
феникс про,47.269419,38.902084,Spiritual Center,56519132498ec8a79aa0d01d
Стадион Школы #33,47.26739767788782,38.90429354766231,Soccer Stadium,5177ceeae4b0301a1f645056
Бос-Центр,47.269401673427254,38.90220148318256,Gym,50507246e4b0694f6416bc2f
Зоомагазин На Москатова,47.26185937692637,38.91694807439268,Pet Store,509a44c4e4b05dfac860573f
"KOOB. Квест ""Коллекционер""",47.22917374596057,39.695072287032026,General Entertainment,5522f2bf498ed874d06dbaf2
South coast Fest,47.21482059613871,39.80676365552264,Event Space,5038dda3e4b00c877ac95823
Шаверма,47.263204,38.914052,Café,50d96efce4b0cc2e924de7cf
Физико-математический Факультет ТГПИ,47.26360946866581,38.915885349196884,College Math Building,50446adae4b068ce7e25cc33
ТИ РГЭУ РИНХ Физ.Мат,47.26357528698489,38.91430996322546,College Administrative Building,524a766d498ea11109c0d8cd
Факультет естествознания и безопасности жизнедеятельности ТИ им. А.П. Чехова,47.2633135732018,38.91372465590362,College Science Building,5630a45b498ece7f1a64f653
Музыкально-педагогический факультет,47.263618,38.914537,University,58f9a858e0755067a6692119
еда от души,47.2947630598108,39.70287525747158,Cafeteria,5469f368498e07ba3183ef0b
Логово коррупционеров ( ТГПИ ),47.26278825724573,38.91664829070556,University,53d90456498e2e5f3b5f02fe
Сквер перед Новым Вокзалом,47.26199018174824,38.918477296829224,Park,4f82f6b5e4b0a458bc631714
Факультет истории и права ТГПИ,47.26438105183365,38.91768067663055,College History Building,4fbf5087e4b01d88cdadebd5
Cash bar,47.26227070504478,38.917412688675284,Café,527547c2498e83fe6e3baf0d
Евросеть,47.26261398150639,38.917395487744884,Mobile Phone Shop,4f97fa4ee4b086d0d5e07d98
МТС,47.26214228,38.91721628,Mobile Phone Shop,506c9d353d7c5efc538c1476
Связной,47.26259341869003,38.91732362174249,Mobile Phone Shop,4f97f9e1e4b08399c2d1b5c2
Перекус,47.262238,38.917544,Doner Restaurant,5ae86aecccad6b0039cd9e5e
u097,47.26218,38.917306,Mobile Phone Shop,52b28546498ea99436460f40
Ю336 Офис Мтс),47.262191,38.917478,Mobile Phone Shop,4f575e94e4b03aa91dc50cc0
Маршрутки на Ростов,47.26245855559715,38.918289402776374,Bus Station,50643c50e4b06a6416414846
"Кафе ""Глобус""",47.262052,38.917957,Café,54024154498ed729c02a6374
Химчистка,47.26274034711563,38.91860584466608,Factory,526b8a3b498e97a7c18e9947
Канцтовары,47.26552487272193,38.918711774251925,Paper / Office Supplies Store,515d9408e4b0d284353eb9e4
Детская поликлиника,47.26505062022206,38.918635718856216,Doctor's Office,5130470ce4b098c25c1706db
Факультет Русского Языка И Литературы,47.26419974695833,38.91763451560034,College Academic Building,51a5f685498e9eedb697f540
Факультет Информатики И Управления,47.264406521955,38.91796338937493,College Administrative Building,4fe82a89e4b05b60fae13f48
Интернет-кафе,47.26311,38.918733,Internet Cafe,5006a9e5e4b07ec2c1b7cfd9
Пятерочка,47.26238448936149,38.91824961854858,Supermarket,4ef104fd7ed1f6753d931aa4
Аэропорт Кривенко☺️,47.265197,38.919658,Residential Building (Apartment / Condo),5393fdc8498eb409d6921e18
Детская поликлиника,47.26488797747249,38.917479515075684,Doctor's Office,515a9086e4b0cb5e110326fb
Библиотека им. И.М.Бондаренко,47.26564025878906,38.918861389160156,Library,56275544498eb77ccf532b77
Игрушки,47.26581,38.919436,Toy / Game Store,515d9449e4b0ddfd3b815f50
Книги,47.26581,38.919436,Bookstore,515d93cfe4b0d533c0a9a6f9
улица Лизы Чайкиной,47.26568884780994,38.91928195953369,Road,5161b04ae4b06cc9129f0332
Храм Иерусалимской иконы Божией Матери,47.27005755440879,38.9209772286352,Temple,50fba0bde4b01725ba0cd6cd
"Церковь ""Одигитрия Иерусалимская"" иконы Божией Матери",47.269875,38.920582,Church,53ef1fd5498eaf9ba6a17919
"Гипермаркет ""Магнит""",47.27696439867162,38.924801082824125,Big Box Store,56406b64cd10c8b4e39b5193
Блиндаж,47.27424621582031,38.92133331298828,Gastropub,538f1c3c498e8697475f45fa
Баня Вареновка,47.282375,39.010341,Bath House,58027dcb38faea27543475da
сухосарматка,47.322711,38.801088,River,539efa3c498ea6a8233e1e17
МТС,47.279367,38.904382,Office,4f793b05e4b0488e3095f8a0
Авторазборка Таганрог,47.280186249672994,38.90239157770159,Automotive Shop,569f6250498ed057ee381c2e
"Столовая ""Русалочка""",47.28254978925667,38.900072107622655,Cafeteria,5195f043498eca6763bb3341
"Дорожное Радио 106,3 FM",47.279679,38.903435,Radio Station,5195ca0f498e6b5738e4ef41
Почта России,47.27490996431064,38.90462999099141,Post Office,50939b03e4b0faafd255fa21
Пятерочка,47.27489680297574,38.90466111686561,Grocery Store,5067eea3e4b0913fe29b8b4a
Камалия,47.27284622192383,38.90567398071289,Salon / Barbershop,53a5508b498ea5554f66ee59
Comstar MTS,47.275806,38.905691,Office,510ce0c3e4b0aaab84473d5e
санги стиль,47.275901794433594,38.90584945678711,Cosmetics Shop,53463d25498e150e48d0b696
Автомойка,47.276717,38.904907,Car Wash,51cfbd1c498e991715629db2
"Педикюр,маникюр))",47.275957,38.906573,Nail Salon,526148c311d23b957054bb17
парикмахерская на пмк,47.276257,38.906495,Salon / Barbershop,53245e96498ee17fc78b44ba
Анюта💅,47.272346,38.910859,Housing Development,53f1c6f5498e77d98cb8abfa
"Такси ""Люкс""",47.27277755737305,38.90581512451172,Taxi,53b7f660498ec20e7e00931c
Сбербанк,47.275893386763045,38.905693019245014,Bank,533dc2e4498e008173c0f4d0
сладкий,47.27589416503906,38.90582275390625,Bakery,53463cd2498e2b0690ed5bac
Бильярдная Алина,47.26748062778134,38.91593460925482,Pool Hall,51154f4fe4b00638bd8fc2da
"Автомойка ""Маршал""",47.26926803588867,38.91342544555664,Car Wash,535eb699498ebb3fe2fc36f0
RusBusinessMobile LLC,47.273544,38.916232,Tech Startup,536684a5498ec985080b9c60
Гаи,47.26922610893987,38.914198163397174,Police Station,5425fb60498e36575e8ceb71
Автомойка,47.26943530784655,38.91398645753237,Car Wash,51150806e4b0bdd77ef687b9
Садик,47.272147,38.918001,Nursery School,55b622e3498e76faa7a79f54
Сантех МАХ,47.27121407344761,38.91916996771344,Hardware Store,50867585e4b016e352a7ff7c
Строй MAX,47.270831,38.918755,Furniture / Home Store,500bc704e4b0cefa4fd53384
Бильярдный клуб Галион,47.270918,38.919464,Pool Hall,50f06e1be4b083e5afef6f58
Лемакс,47.27098831616738,38.91900370038616,Hardware Store,501fb89ee4b0d7d702cc3e6c
ТРЦ «Арбуз»,47.27628918798767,38.91513854002259,Shopping Mall,526f85b411d2dee80c5b7de8
"Продукты ""Любимчик""",47.27873404716996,38.9255690574646,Food & Drink Shop,4fc79cffe4b05fa9ec6cc54d
"Парковка ТК ""Крюдор""",47.278719489588056,38.9250111579895,Parking,51b73fd4498e43e2269f5dc3
Север,47.278070041246906,38.92607035479859,Arts & Crafts Store,4fe4938de4b06b1c06421215
Тавровские Мясные Лавки,47.27873404716996,38.92513990402222,Butcher,4fdc7dd2e4b044e8225fbd82
Обитель Валентина👑👑👑,47.27921832902349,38.92552443324549,Residential Building (Apartment / Condo),540df880498ebedbd4d0967c
поляна Сказок,47.27681425683821,38.92293908960012,Playground,534f8d6e498e763b3b796d51
ANISHHOUSE,47.277203,38.923973,Strip Club,56d0a0ec498e02fcff58aadf
Екатерининский Дворец,47.27802373193491,38.923677222013715,Housing Development,5402f219498ea2d8e57d76a9
Мамина Радость,47.278282,38.925484,Gaming Cafe,555f4578498e5067d7343d4d
Детская площадка во дворе,47.27826820256305,38.926148414611816,Playground,5055e7e4e4b01f3aa60a98ac
1новый 35,47.277548,38.92429,Housing Development,53a62c71498e8468e8798b5d
Крюдор,47.27880929718031,38.924680777649456,Shopping Mall,4fc0f86ee4b00dd50e3cbb6d
Пятёрочка,47.27922281595287,38.92550603583008,Grocery Store,4fc8420ae4b09507a8b8b7f9
"Супермаркет ""Магнит""",47.27756445631156,38.92520129378448,Convenience Store,55c85ad9498e4017922f00d5
Ba Tầng,47.277927,38.923483,Housing Development,54109f7d498e751683c06ad0
Кобарт,47.279317,38.923202,Gas Station,50e3e49de4b0cf8b58203782
Детская площадка,47.278573913548954,38.923702239990234,Playground,508bec09e4b08e7b434c0683
победахауз,47.281035,38.926106,Housing Development,57b35a96498eda3d729547ba
берлога 3.0 lts,47.28090396958622,38.92618271831991,Residential Building (Apartment / Condo),56f6a1cc498e940834fcb98a
победахауз,47.280571,38.926026,Residential Building (Apartment / Condo),57b1944ecd1074be517f1775
pobedahouse,47.280478,38.925873,Residential Building (Apartment / Condo),57b19348498ed3f167a6c2bf
победахауз,47.28022,38.925479,Residential Building (Apartment / Condo),57b191d8cd1074be517986f8
Храм с. Николаевка,47.30588121623768,38.87046213750056,Temple,51a1a611498ee3b3f455f24c
германский мост,47.331504821777344,38.80826950073242,Bridge,53467cda498ee490855b6341
Школьный стадион,47.27500717547371,38.91623497009277,College Soccer Field,50a3e22de4b0eae1fd630b28
Перекресток,47.276456,38.915099,Supermarket,52b14ce7498ecde3ec691b38
Кино-Нео,47.276225197940974,38.91493564558907,Movie Theater,52a9e8c611d2010bc5e1923d
Golden Park,47.27607931541374,38.915372844265825,Arcade,52da992b498ece63a59b0e8f
subway,47.276278132901005,38.91534147201361,Sandwich Place,53fdc724498e0e41801b3b56
"ТРЦ ""Арбуз"" салон ""Яблоко""",47.27623695794708,38.9153998571294,Electronics Store,52ff26d1498e40d12de3f357
СушиВесла,47.276294,38.915287,Sushi Restaurant,55f69fa4498ec37debdd7cc6
Fix Price Арбуз,47.276245,38.914931,Supermarket,57f364ae498e6e70a3700fa7
Пицца Премио,47.27592849731445,38.91569519042969,Pizza Place,534d247c498e79e863a5ec7c
Школа #23,47.274859,38.920204,Middle School,51f0ca0a498e766a7c8c5b11
Photo Studio C.A.X.A.P.,47.27378188638784,38.91887269246575,Photography Lab,51a74d758bbd8797c88a63d0
Колизей,47.27456109786483,38.91707081866751,Building,5215ced3498e54c7ce2d8033
а форест,47.276438285426025,38.91709266037499,Vineyard,51af9744498e67968292b7e8
Футбольное поле МоуСош #23,47.273541125706075,38.91710392641757,Soccer Stadium,530f5150498e93498a28bc6e
"Фитнес-Клуб ""Чемпион""",47.273778,38.918896,Athletics & Sports,560e2732498eef74f13277b2
Next,47.27524333121926,38.92007270274597,Restaurant,52bdc12b498e13f46494de52
Селена,47.273654344506305,38.91873844042585,Salon / Barbershop,502f843de4b0c17c822d2b43
Баня Клевая,47.279878550331446,38.91909663790035,Water Park,52e3c60e11d22d84e5520d53
Планета Сфит,47.27974446153898,38.91983415580702,Yoga Studio,54340387498e839d72cdd74c
Family Club,47.279612,38.919062,Club House,59d88ddb037be1208e7b03eb
Банана Мама,47.28008788477787,38.91975402832031,Arcade,5188e160abd891e884dc6b95
Новая Обитель,47.279631,38.92208,Residential Building (Apartment / Condo),576680facd10499ca346ed21
"ТСЖ ""Кленовый""",47.27902450507658,38.91955957773557,Housing Development,543ed3b0498ec64de5b67d30
работаааа😫,47.280368,38.921681,Office,53f31a88498ed1acab904636
автомойка кобарт,47.279928,38.923252,Car Wash,554df221498e4f50f070e2ed
"Жилой многоквартирный дом 1й Новый, 26Т",47.283076,38.925608,Residential Building (Apartment / Condo),597b8317c9a51703cad6daf8
Въезд в Таганрог,47.31833667201982,38.86819310702225,Road,54bb48c2498ec165dfa535f8
Неклиновское лесничество,47.294235037995534,38.90095856315748,Farm,53a671b8498e7d48288a5f46
Виноградники Эльбузд,46.858095224051496,39.697720270566215,Vineyard,509131a3e4b0b0bed4b6dbfc
река Миус,47.32328204539358,38.870620288462085,Rest Area,50142712e4b06bc0bdb8b2b5
Лесок для отдыха,47.34647676951504,38.79353742113399,Other Great Outdoors,51b2c9a5498e23845b129e75
родник,47.32587616911751,38.86626398329298,River,51853a2f498efc16c00a4ac2
Дарьевский Пруд,47.34080684018088,38.787421146799325,Beach,4c6aae58897b1b8da65cb217
Платный Пруд в Андреево-Мелентьево,47.34874802667753,38.787584386578644,Lake,53cd3d2f498e2f7c6ab476e9
Народное стрельбище #2,47.322953258977584,38.87720140764912,Gun Range,54673c94498e7c9570961b01
земля под виноградники,46.74518043621375,39.45175352543785,Vineyard,50950498e4b08c7beb5eae61
David's Village,47.325439662117795,38.8782816437688,River,501bfa84e4b0e3507bbb3584
Самбек,47.318569604486484,39.01957318559151,Other Great Outdoors,500aa0cfe4b0b84fa2a1f1f6
Народное стрельбище,47.332454,38.89294,Gun Range,545e0b97498e57fef6d2d746
